Time, X, Y, Z, Rotation, isSick
170.5,236.836,8.997965,71.46603,35.24792,0
171,238.0552,9.01284,72.112,35.24792,0
171.5,237.2866,8.881152,73.38545,35.24792,0
172,237.5279,8.750312,74.80931,35.24792,0
172.5,238.2131,8.711116,76.14664,35.24792,0
173,238.7475,8.604835,77.55711,35.24792,0
173.5,239.6997,8.51823,78.6492,35.24792,0
174,240.965,8.511189,79.47494,35.24792,0
174.5,242.1066,8.519077,80.32762,35.24792,0
175,243.1893,8.594096,81.3708,35.24792,0
175.5,244.1994,8.698187,82.47504,35.24792,0
176,245.0808,8.745858,83.69108,35.24792,0
176.5,245.9638,8.759756,84.90977,35.24792,0
177,246.7425,8.675873,86.19388,35.24792,0
177.5,247.2009,8.593163,87.62823,35.24792,0
178,247.8735,8.578393,88.90811,35.24792,0
178.5,248.9459,8.691813,89.95602,35.24792,0
179,250.1194,8.822033,90.79399,35.24792,0
179.5,251.4039,8.920261,91.53973,35.24792,0
180,252.6082,8.977526,92.43798,35.24792,0
180.5,253.5367,8.974202,93.59752,35.24792,0
181,254.298,9.006956,94.90234,35.24792,0
181.5,255.1633,9.066256,96.12888,35.24792,0
182,256.4704,9.113407,96.66051,35.24792,0
182.5,257.9665,9.193495,96.65108,35.24792,0
183,259.1997,9.151012,97.10412,35.24792,0
183.5,260.1753,9.157063,97.35749,39.31931,0
184,261.4177,9.222657,96.74504,59.09664,0
184.5,262.6253,9.248302,97.57236,59.09664,0
185,263.6178,9.274639,98.07909,59.09664,0
185.5,264.7922,9.36527,99.04273,59.09664,0
186,266.0343,9.466544,99.81145,59.09664,0
186.5,267.4285,9.498951,100.5216,59.09664,0
187,268.769,9.56169,100.896,59.09664,0
187.5,270.181,9.633904,100.8737,59.09664,0
188,271.4056,9.731962,101.0616,59.09664,0
188.5,272.6055,9.815052,100.2828,59.09664,0
189,272.9903,9.815052,100.1867,59.09664,0
189.5,273.7728,9.810809,101.163,59.09664,0
190,274.9247,9.787591,101.9102,59.09664,0
190.5,275.0334,9.78321,101.9819,59.09664,0
191,275.0543,9.782044,102.0161,59.09664,0
191.5,275.0543,9.782044,102.0161,59.09664,0
192,275.0543,9.782044,102.0161,59.09664,0
192.5,275.0543,9.782044,102.0161,59.09664,0
193,275.0543,9.782044,102.0161,59.09664,0
193.5,275.0543,9.782044,102.0161,59.09664,0
194,275.0543,9.782044,102.0161,59.09664,0
194.5,274.9258,9.791741,101.251,59.09664,0
195,273.8077,9.809897,100.2646,59.09664,0
202,265.5159,9.724316,82.61132,59.09664,0
202.5,265.1973,9.690264,81.49789,59.09664,0
203,264.7629,9.693022,80.4222,59.09664,0
203.5,264.5282,9.65461,79.12064,59.09664,0
204,264.7141,9.74012,77.62842,59.09664,0
204.5,264.8536,9.801534,76.17505,59.09664,0
205,264.6837,9.822446,74.64783,59.09664,0
205.5,264.1371,9.872276,73.24724,59.09664,0
206,263.61,9.895414,71.93037,59.09664,0
206.5,263.2111,9.843084,70.48606,59.09664,0
207,262.4357,9.853425,69.26417,59.09664,0
207.5,262.6458,9.941283,67.79881,59.09664,0
208,262.7261,9.943233,66.30058,59.09664,0
208.5,261.9908,9.943233,65.07094,59.09664,0
209,261.1431,9.943861,63.81831,59.09664,0
209.5,259.6664,9.929316,63.68557,59.09664,0
210,258.2022,9.958489,63.34821,59.09664,0
210.5,256.7055,9.884611,63.21395,59.09664,0
211,255.4225,9.859886,62.60727,59.09664,0
211.5,254.5594,9.891031,61.37854,59.09664,0
212,253.6437,9.911743,60.1866,59.09664,0
212.5,252.8273,9.922696,59.02221,59.09664,0
213,251.8797,9.933328,57.85738,59.09664,0
213.5,251.2886,9.938888,57.23468,59.09664,0
214,249.8885,9.934054,57.18721,59.09664,0
214.5,248.4325,9.954618,56.93734,59.09664,0
215,247.2431,9.946623,56.01951,59.09664,0
215.5,246.1149,9.943803,55.0278,59.09664,0
216,244.6251,9.960942,55.01513,59.09664,0
216.5,243.1338,9.92296,54.88863,59.09664,0
217,242.2398,9.923725,54.14464,69.12503,0
217.5,241.0517,9.953834,53.34014,69.12503,0
218,239.7086,9.958032,52.76521,69.12503,0
218.5,238.3923,9.966148,52.04023,69.12503,0
219,237.119,9.975505,51.24172,69.12503,0
219.5,235.8645,9.976007,50.41857,69.12503,0
220,234.7922,9.976263,49.36576,69.12503,0
220.5,233.9685,9.987853,48.12022,69.12503,0
221,232.9308,9.997881,47.03862,69.12503,0
221.5,231.6423,9.998169,46.38124,69.12503,0
222,230.4665,9.993857,45.64479,69.12503,0
222.5,229.3364,9.986748,44.7514,69.12503,0
223,228.1916,9.988808,44.13526,69.12503,0
223.5,226.9617,9.998169,43.30634,69.12503,0
224,225.6469,9.998169,42.85504,69.12503,0
224.5,224.7288,9.998169,42.60353,69.12503,0
225,223.5503,9.998169,41.95519,69.12503,0
225.5,222.1332,9.998169,41.44991,69.12503,0
226,220.7367,9.998169,40.8951,69.12503,0
226.5,219.4554,9.998168,40.43422,69.12503,0
227,218.0758,9.998169,39.83786,69.12503,0
227.5,216.8562,9.998169,38.96806,69.12503,0
228,215.6157,9.998169,38.13731,69.12503,0
228.5,214.2699,9.998169,37.47941,69.12503,0
229,212.894,9.998169,36.88248,69.12503,0
229.5,211.6513,9.998169,36.04663,69.12503,0
230,210.8777,9.998169,35.82283,69.12503,0
230.5,210.4019,9.998169,35.52342,69.12503,0
231,210.4019,9.998169,35.52342,69.12503,0
231.5,210.4019,9.998169,35.52342,69.12503,0
232,210.4019,9.998169,35.52342,69.12503,0
232.5,209.3897,9.998169,34.95665,69.12503,0
233,207.9618,9.998169,34.48464,69.12503,0
233.5,206.5595,9.998169,34.26276,69.12503,0
234,205.1335,9.99311,33.90393,69.12503,0
234.5,203.8076,9.968415,33.33601,69.12503,0
235,202.5193,9.931721,32.59699,69.12503,0
235.5,201.2036,9.867913,32.12742,69.12503,0
236,200.0322,9.777628,31.45075,69.12503,0
236.5,199.3016,9.726781,30.14369,69.12503,0
237,198.397,9.652813,29.14663,69.12503,0
237.5,196.8967,9.426235,29.13241,69.12503,0
238,195.415,9.138914,29.15642,69.12503,0
238.5,194.4304,8.918643,28.70124,69.12503,0
239,193.2455,8.622733,28.54408,69.12503,0
239.5,191.9345,8.253697,28.4768,69.12503,0
240,190.8934,7.989426,27.91677,69.12503,0
240.5,189.6211,7.729451,27.34534,69.12503,0
241,188.6042,7.621397,26.2396,69.12503,0
241.5,188.2084,7.583917,25.90205,69.12503,0
242,187.1835,7.500723,24.97576,69.12503,0
242.5,186.1886,7.431638,23.90706,69.12503,0
243,184.7333,7.246922,23.74545,69.12503,0
243.5,183.339,7.154538,23.2857,69.12503,0
244,182.9804,7.149755,23.12903,69.12503,0
244.5,181.6493,7.072546,23.23369,69.12503,0
245,180.2465,7.012398,23.74894,69.12503,0
245.5,178.7735,6.952975,24.0059,69.12503,0
246,177.3288,6.892524,24.4052,69.12503,0
246.5,175.897,6.824783,24.86033,69.12503,0
247,174.4313,6.756485,25.0486,69.12503,0
247.5,172.9366,6.670143,25.07294,69.12503,0
248,171.5685,6.596478,24.56911,69.12503,0
248.5,170.1146,6.500516,24.75735,69.12503,0
249,168.7569,6.368816,25.34399,69.12503,0
249.5,167.325,6.27646,25.08476,69.12503,0
250,165.8311,6.19009,25.04078,69.12503,0
250.5,164.3295,6.09671,24.98853,69.12503,0
251,162.838,5.991923,25.14832,69.12503,0
251.5,161.3385,5.903864,25.15379,69.12503,0
252,160.1571,5.819343,25.39671,76.75215,0
252.5,158.7184,5.767923,25.32654,67.25982,0
253,157.2589,5.704646,25.42154,67.25982,0
253.5,155.9509,5.596321,26.04445,67.25982,0
254,154.5872,5.501077,26.43519,67.25982,0
254.5,153.0976,5.460928,26.23111,67.25982,0
255,151.6438,5.435716,26.18149,67.25982,0
255.5,150.3915,5.356865,26.38672,75.35075,0
256,148.9329,5.364827,26.02353,75.35075,0
256.5,147.4376,5.350803,25.89487,75.35075,0
257,145.9525,5.316453,25.67011,75.35075,0
257.5,144.4543,5.232858,25.77176,75.35075,0
258,142.9731,5.235411,25.53256,75.35075,0
258.5,141.4858,5.273669,25.31536,75.35075,0
259,140.0771,5.277954,25.32891,75.35075,0
259.5,138.8933,5.202201,26.12183,75.35075,0
260,137.4336,5.197435,26.46096,75.35075,0
260.5,135.9396,5.225818,26.61647,75.35075,0
261,134.4689,5.272236,26.7589,75.35075,0
261.5,133.3358,5.310604,27.02906,75.35075,0
268.5,114.7108,5.119102,35.10318,75.35075,-1
269,113.2178,5.040016,34.95736,75.35075,-1
269.5,111.9478,4.943626,35.63755,75.35075,-1
270,110.443,4.843256,35.6801,75.35075,-1
270.5,108.9456,4.75585,35.57723,75.35075,-1
271,107.4916,4.675176,35.42076,75.35075,-1
271.5,105.9901,4.603093,35.43729,75.35075,-1
272,104.4944,4.508169,35.60347,75.35075,-1
272.5,103.0068,4.431584,35.80653,75.35075,-1
273,101.5524,4.413883,35.47988,75.35075,-1
273.5,100.3866,4.453199,34.54469,75.35075,-1
274,98.99239,4.437828,34.02209,75.35075,-1
274.5,97.56041,4.387176,34.00708,75.35075,-1
275,96.38982,4.388488,33.08154,75.35075,-1
275.5,95.69021,4.404343,31.84948,75.35075,-1
276,94.36659,4.381986,31.26455,75.35075,-1
276.5,94.21802,4.417333,29.77877,75.35075,-1
277,93.42872,4.382979,28.52855,75.35075,-1
277.5,92.29464,4.314472,27.62905,75.35075,-1
278,91.2345,4.183498,26.50472,75.35075,-1
278.5,90.1454,4.045067,25.54349,75.35075,-1
279,88.96756,3.912911,24.63639,75.35075,-1
279.5,87.59497,3.766227,23.92836,75.35075,-1
280,86.36414,3.631679,23.22621,75.35075,-1
280.5,85.3683,3.529971,22.65341,75.35075,-1
281,84.2827,3.438268,22.15257,84.78835,-1
281.5,83.13557,3.356434,21.86476,96.86079,-1
282,81.85603,3.255819,21.33814,105.1447,-1
282.5,80.77719,3.195621,20.38265,105.1447,-1
283,79.92036,3.167829,19.16006,105.1447,-1
283.5,79.15772,3.131044,17.89569,105.1447,-1
284,78.09913,3.018739,16.86567,105.1447,-1
284.5,76.66048,2.963959,16.74011,105.1447,-1
285,76.40128,2.921095,16.65242,105.1447,-1
285.5,75.51082,2.91654,16.95931,105.1447,-1
286,75.1274,3.209782,16.95143,105.1447,-1
286.5,74.78779,3.169822,17.05575,105.1447,-1
287,74.78779,3.169822,17.05575,105.1447,-1
287.5,74.78779,3.169822,17.05575,105.1447,-1
288,74.78779,3.169822,17.05575,105.1447,-1
288.5,74.78779,3.169822,17.05575,105.1447,-1
289,74.78779,3.169822,17.05575,105.1447,-1
289.5,74.78779,3.169822,17.05575,105.1447,-1
290,74.78779,3.169822,17.05575,105.1447,-1
290.5,74.78779,3.169822,17.05575,105.1447,-1
291,74.78779,3.169822,17.05575,105.1447,-1
291.5,74.78779,3.169822,17.05575,105.1447,-1
292,74.78779,3.169822,17.05575,105.1447,-1
292.5,74.78779,3.169822,17.05575,105.1447,-1
293,74.70633,2.941162,17.44873,105.1447,-1
293.5,74.72853,2.949866,17.3947,105.1447,-1
294,74.72853,2.949866,17.3947,105.1447,-1
294.5,74.72853,2.949866,17.3947,105.1447,-1
295,74.72853,2.949866,17.3947,105.1447,-1
295.5,74.72853,2.949866,17.3947,105.1447,-1
296,74.72853,2.949866,17.3947,105.1447,-1
296.5,74.72853,2.949866,17.3947,105.1447,-1
297,74.72853,2.949866,17.3947,105.1447,-1
297.5,74.72853,2.949866,17.3947,105.1447,-1
298,74.97222,2.974835,17.70965,105.1447,-1
298.5,74.97222,2.974835,17.70965,105.1447,-1
299,74.97222,2.974835,17.70965,105.1447,-1
299.5,74.97222,2.974835,17.70965,105.1447,-1
300,74.97222,2.974835,17.70965,105.1447,-1
300.5,74.97222,2.974835,17.70965,105.1447,-1
301,74.97222,2.974835,17.70965,105.1447,-1
301.5,74.86077,2.96709,17.72494,105.1447,-1
302,73.37847,2.875786,17.9768,105.1447,-1
302.5,71.88213,2.803898,17.85283,105.1447,-1
303,70.38946,2.781104,17.67468,105.1447,-1
303.5,68.8879,2.783901,17.58616,105.1447,-1
