Time, X, Y, Z, Rotation, isSick
252.5,376.4831,9.998169,110.9668,120.5582,0
253,377.8941,9.998169,110.5255,120.5582,0
253.5,378.9136,9.998169,110.3048,120.5582,0
254,379.6253,9.998169,109.9279,120.5582,0
254.5,379.8207,9.998169,109.481,120.5582,0
255,380.7524,9.998169,109.6847,120.5582,0
255.5,379.6403,9.998169,110.3408,120.5582,0
256,380.6627,9.998169,110.0364,120.5582,0
256.5,379.4752,9.998169,109.3469,120.5582,0
257,379.4089,9.998169,109.1013,120.5582,0
257.5,379.6692,9.998169,108.4421,139.6945,0
258,380.6528,9.998169,108.9582,141.612,0
258.5,382.0728,9.998169,108.6679,136.5638,0
259,383.3925,9.998169,108.3431,129.0007,0
259.5,384.5991,9.998169,107.4453,129.0007,0
260,385.8815,9.987914,107.1078,121.4801,0
260.5,387.0978,9.973803,107.3251,106.9369,0
261,388.4876,9.953568,106.7923,106.9369,0
261.5,389.1852,9.932391,106.2973,132.567,0
262,390.4302,9.860253,106.3608,132.567,0
262.5,390.5575,9.851743,105.5544,132.567,0
263,390.7896,9.829006,105.6381,132.567,0
263.5,392.2313,9.693087,105.3079,132.567,0
264,393.6555,9.469652,104.8268,132.567,0
264.5,394.1771,9.364031,104.6326,132.567,0
265,395.4577,9.013147,104.49,134.5701,0
265.5,395.8303,8.908973,104.1275,163.6259,0
266,396.93,8.639068,105.0067,163.6259,0
266.5,398.4238,8.00839,105.0603,144.5678,0
267,399.6303,7.345015,104.2172,142.0592,0
267.5,400.9671,6.585597,103.9436,127.0813,0
268,402.1465,5.885586,103.0213,127.0813,0
268.5,403.4148,4.961449,102.2137,127.0813,0
269,404.7766,4.013831,101.6161,127.0813,0
269.5,406.0875,3.145214,101.9677,112.8574,0
270,407.5343,2.519095,102.1825,110.3316,0
270.5,408.7975,1.885823,102.7447,100.3009,0
271,410.061,1.439101,102.92,93.87235,0
271.5,411.5505,0.9340762,103.0677,93.87235,0
272,412.8745,0.5973669,102.9625,112.0245,0
272.5,414.0412,0.3576869,102.7324,126.6405,0
273,415.539,0.1899198,102.5845,126.6405,0
273.5,416.5544,0.1025465,102.1962,141.6446,0
274,417.2144,0.08166504,101.9176,160.8535,0
274.5,418.4323,0.05778456,101.7835,167.3754,0
275,419.3843,0.06763458,101.1791,176.6023,0
275.5,420.8691,0.1261326,101.0089,161.9612,0
276,422.2604,0.2331539,101.0109,148.6607,0
280.5,433.5004,3.267886,95.7461,126.4916,0
281,434.7228,3.606739,95.04986,130.8713,0
281.5,435.6574,3.820867,94.22018,136.8248,0
282,436.521,3.969906,93.08524,136.8248,0
282.5,437.1113,4.071285,91.96449,151.7757,0
283,438.5434,4.375121,91.6814,151.7757,0
283.5,439.7585,4.592109,91.37328,148.2211,0
284,441.1737,4.767201,90.6987,148.2211,0
284.5,442.4357,4.879273,90.92055,127.5728,0
