Time, X, Y, Z, Rotation, isSick
210.0025,100.192,0,68.52699,71.70564,0
210.5017,100.7014,-5.960464E-08,67.63632,71.70564,0
211.02,100.1019,0,68.47898,71.70564,0
211.519,100.9411,-0.0003721118,69.35666,71.70564,0
212.02,101.7701,0,68.39826,86.00253,0
212.52,102.5782,0,67.19309,77.90761,0
213.02,102.5843,0,65.71616,51.11756,0
213.52,102.8375,0,64.62938,72.71441,0
214.0107,103.771,-1.192093E-07,63.66511,103.6274,0
214.5152,104.0024,-5.960464E-08,62.3964,133.8944,0
215.0183,103.5887,0,61.18227,164.0785,0
215.5164,102.5987,0,60.24334,163.6142,0
216.0177,101.6905,0,59.22265,133.5367,0
216.5198,102.7847,0,58.15325,110.7019,0
217.02,103.2786,0,56.92581,123.7379,0
217.52,103.6131,-5.960464E-08,55.54438,134.7638,0
218.02,104.2581,-5.960464E-08,54.11896,124.9043,0
218.52,104.0182,-5.960464E-08,52.63287,101.6179,0
219.02,105.086,0,52.17561,71.54579,0
219.5142,106.7583,0,51.69567,40.4264,0
220.0122,108.3443,-5.960464E-08,51.31119,12.22651,0
220.5029,109.7421,-9.536743E-07,51.58771,12.22651,0
221.0011,110.8574,-0.0002179146,50.77452,28.47503,0
221.502,111.2189,-5.960464E-08,49.33066,58.52999,0
222.0037,112.365,-1.192093E-07,48.50953,67.11354,0
222.5041,113.1948,-5.960464E-08,47.41079,85.95216,0
223.0072,113.37,-1.192093E-07,46.02636,109.3904,0
223.5072,114.3392,-5.960464E-08,44.92813,109.3904,0
224.0048,115.2441,-5.960464E-08,44.01636,115.9002,0
224.507,116.2373,-5.960464E-08,43.18047,144.3285,0
225.0085,117.5167,0,42.40945,135.8803,0
225.5152,117.4566,-5.960464E-08,40.9071,135.8803,0
226.0119,117.8448,-5.960464E-08,39.46918,135.8803,0
226.5106,117.2496,0,39.26273,139.0808,0
227.02,117.1738,0,40.77477,168.1187,0
227.5033,116.5956,0,42.2638,198.636,0
228.0047,115.5535,-5.960464E-08,43.32809,217.3474,0
228.5075,114.4688,-0.0001913309,44.2705,237.5522,0
229.0065,114.196,0,45.63872,245.9439,0
229.5073,113.5421,0,46.91651,247.6057,0
230.0091,112.7589,-0.0001575947,47.96236,247.6057,0
230.5067,112.4529,0,49.38266,247.6057,0
231.008,113.5504,-5.960464E-08,50.3934,247.6057,0
231.504,114.1304,-5.960464E-08,49.73792,247.6057,0
232.02,115.3143,-5.960464E-08,49.95859,247.6057,0
232.52,116.5004,-5.960464E-08,50.01022,224.9823,0
233.0158,117.6622,0,50.58413,193.8994,0
233.5156,116.7449,0,51.57459,177.2239,0
234.0032,116.0717,-1.192093E-07,52.75405,177.2239,0
234.5044,116.1778,-5.960464E-08,54.12125,177.2239,0
235.0009,116.3463,-5.960464E-08,55.62151,183.5982,0
235.52,115.838,-5.960464E-08,56.84963,167.0369,0
236.02,114.717,0,57.36462,136.9459,0
236.52,113.3207,-5.960464E-08,56.82324,133.6601,0
237.0109,112.3151,-5.960464E-08,56.93172,162.9003,0
237.5136,111.6221,0,58.07317,148.7062,0
238.013,110.26,-5.960464E-08,58.044,118.7394,0
238.5152,108.9597,0,57.84026,88.60954,0
239.0135,108.1857,-5.960464E-08,56.82976,58.71143,0
239.5152,108.1424,-5.960464E-08,57.36373,50.23503,0
240.0163,107.7238,-5.960464E-08,58.54227,50.23503,0
240.5192,108.0893,-5.960464E-08,59.8261,63.61813,0
241.0182,106.679,-5.960464E-08,59.53341,66.91707,0
241.52,106.0148,-1.192093E-07,58.30127,66.91707,0
242.02,105.9091,-1.192093E-07,56.92474,44.14249,0
242.52,105.6594,0,55.66851,13.93328,0
243.02,105.6782,0,54.40569,343.8539,0
243.5143,105.6662,-5.960464E-08,54.49984,321.6813,0
